lat,lon,date,disaster,nama_lokasi,keterangan_banjir
-7.287811803049779,107.06985423405024,2025-07-20,1,"Puncakwangi, West Java",Banjir
-7.765906703563404,107.60746892383804,2025-07-21,1,"Bunisari, West Java",Banjir
-7.276477547957552,106.89810072763012,2025-07-22,1,"Cikarang, West Java",Banjir
-7.757408449981691,107.14265102992825,2025-07-23,0,"Cigarogol, West Java",Tidak Banjir
-6.356742701849158,106.34101459973812,2025-07-24,0,"Rangkasbitung, Banten",Tidak Banjir
-6.008622864408437,106.42844694320732,2025-07-25,0,"Langgen, Banten",Tidak Banjir
-7.531419764463561,106.48533763913612,2025-07-26,0,"Cibungur, West Java",Tidak Banjir
-7.745724241937062,106.5057297420361,2025-07-27,0,"Cibungur, West Java",Tidak Banjir
-7.908937122211734,106.3085904493808,2025-07-28,1,"Cibungur, West Java",Banjir
-6.550530831013073,106.4116099119189,2025-07-29,1,"Cipanas, Banten",Banjir
-6.118731010213038,107.70502822167867,2025-07-30,1,"Pamanukan, West Java",Banjir
-7.463973814277938,106.65204066362064,2025-07-31,0,"Mekarjaya Satu, West Java",Tidak Banjir
-7.745207745635215,107.03619531979182,2025-08-01,1,"Mekarsari, West Java",Banjir
-6.706835232286203,106.520862036415,2025-08-02,0,"Cipeundeuy, West Java",Tidak Banjir
-7.364630963449264,106.78450362253528,2025-08-03,1,"Calingcing, West Java",Banjir
-7.028933884484684,106.1112923599418,2025-08-04,0,"Panyaungan Timur, Banten",Tidak Banjir
-7.311729250500615,106.61902647651488,2025-08-05,0,"Babakan Baru, West Java",Tidak Banjir
-6.30572362755885,106.81747799240824,2025-08-06,1,"Pamulang, West Java",Banjir
-6.643175141904794,107.47373827106088,2025-08-07,0,"Purwakarta, West Java",Tidak Banjir
-6.441333101543449,106.4182022912668,2025-08-08,0,"Guradog, Banten",Tidak Banjir
-7.510793465832773,107.0331622307691,2025-08-09,0,"Sukadami, West Java",Tidak Banjir
-7.357952702994907,107.20683188200822,2025-08-10,1,"Simpang, West Java",Banjir
-7.619439373891344,107.47023437753798,2025-08-11,0,"Rancabuaya, West Java",Tidak Banjir
-7.459954175639117,106.68079475954592,2025-08-12,0,"Mekarjaya Satu, West Java",Tidak Banjir
-7.290518714889603,107.7808717476453,2025-08-13,0,"Ciwaru, West Java",Tidak Banjir
-7.485750402483134,106.69326921512928,2025-08-14,0,"Rancaerang, West Java",Tidak Banjir
-6.62071006867826,107.84655867253026,2025-08-15,1,Tidak diketahui,Banjir
-7.604445826817473,106.96002335369118,2025-08-16,0,"Sukadami, West Java",Tidak Banjir
-6.647914442756733,106.0246626748078,2025-08-17,1,"Bulakan, Banten",Banjir
-7.781236086026247,107.59236140702576,2025-08-18,1,"Bunisari, West Java",Banjir
-7.225994835020556,106.02723496749522,2025-08-19,0,"Panyaungan Timur, Banten",Tidak Banjir
-6.091792250546163,107.38534302819612,2025-08-20,1,"Rengasdengklok, West Java",Banjir
-7.665366992574994,106.48429642905543,2025-08-21,1,"Cibungur, West Java",Banjir
-7.970170801979402,106.47995003083238,2025-08-22,1,"Rancaerang, West Java",Banjir
-7.407044262521915,106.69811333577005,2025-08-23,1,"Mekarjaya Satu, West Java",Banjir
-7.095445676702878,106.07386927495976,2025-08-24,0,"Panyaungan Timur, Banten",Tidak Banjir
-6.307520570641454,106.2203658645418,2025-08-25,1,"Rangkasbitung, Banten",Banjir
-6.594713213579814,106.39125800367488,2025-08-26,1,"Padurung, Banten",Banjir
-6.014342628449399,107.11352619955258,2025-08-27,1,"Rengasdengklok, West Java",Banjir
-6.393773750604545,107.6654035290794,2025-08-28,1,"Pamanukan, West Java",Banjir
-6.66853431612063,106.8527625804834,2025-08-29,0,"Caringin, West Java",Tidak Banjir
-6.851790741488752,106.19274905502895,2025-08-30,0,"Bangbayang, Banten",Tidak Banjir
-6.783589608706306,106.13311720026418,2025-08-31,0,"Cikaras, Banten",Tidak Banjir
-6.051481347347345,106.96563567436316,2025-09-01,0,"Bekasi, West Java",Tidak Banjir
-6.431043716808473,107.7910888006268,2025-09-02,0,"Pamanukan, West Java",Tidak Banjir
-6.429074650697313,106.71736093921731,2025-09-03,1,"Parung, West Java",Banjir
-7.348161241243171,107.5674813714923,2025-09-04,0,"Pasirjambu, West Java",Tidak Banjir
-6.590483262237353,106.63030212770052,2025-09-05,0,"Ciampea, West Java",Tidak Banjir
-7.595626572534695,107.36762161575992,2025-09-06,0,"Kertajadi, West Java",Tidak Banjir
-7.384044658123152,106.9461221759292,2025-09-07,1,"Cikarang, West Java",Banjir
-6.411852572994008,107.49025120336673,2025-09-08,0,"Cikampek, West Java",Tidak Banjir
-7.374270238553603,106.96783553437788,2025-09-09,1,"Nagasari, West Java",Banjir
-6.776555036709092,107.95871859931832,2025-09-10,1,Tidak diketahui,Banjir
-6.870404421127352,107.06469577294814,2025-09-11,1,"Cibeber, West Java",Banjir
-6.32007536621488,107.43864423320196,2025-09-12,1,"Cikampek, West Java",Banjir
-7.144143910111431,106.28545706509762,2025-09-13,1,"Cisujen Satu, Banten",Banjir
-6.99147599034854,107.33604890474864,2025-09-14,1,"Nagrog, West Java",Banjir
-7.098168684197173,106.87164190348815,2025-09-15,1,"Purabaya, West Java",Banjir
-6.23981651821896,106.43983048758376,2025-09-16,0,"Cikupa, West Java",Tidak Banjir
-7.585003561240665,106.5041838404949,2025-09-17,0,"Cibungur, West Java",Tidak Banjir
-6.110914437443003,106.93471952805604,2025-09-18,0,"Bekasi, West Java",Tidak Banjir
-7.763598078917034,106.39854932696744,2025-09-19,1,"Cibungur, West Java",Banjir
-7.494115867925611,107.13406932108116,2025-09-20,1,"Sindangbarang, West Java",Banjir
-6.5571168418405765,106.74818260173554,2025-09-21,0,"Ciampea, West Java",Tidak Banjir
-7.620399146397582,107.46406528947148,2025-09-22,0,"Rancabuaya, West Java",Tidak Banjir
-7.10385258213091,107.21429352772812,2025-09-23,0,"Citamiang, West Java",Tidak Banjir
-7.409349391493177,106.2246992742205,2025-09-24,1,"Gunungbatu, West Java",Banjir
-6.7029112911974975,106.68787256135413,2025-09-25,1,"Cicurug, West Java",Banjir
-6.512613547414623,106.13681058261824,2025-09-26,1,"Keboncau, Banten",Banjir
